0,1,2,3,4,5,6,7,8
0.2,0.935185185185184,0.797619047619048,0.666666666666667,1,1,1,1,0.333333333333333
0.6,0.0370370370370363,0.204365079365079,1,0,0,0,0.25,0
0.2,0.972222222222221,0.801587301587302,0.666666666666667,1,1,1,0.75,0.333333333333333
0.6,0.962962962962963,0.200396825396825,1,0,0,0,1,0
1,0.952278339970529,0.00396825396825398,0,1,1,1,0.25,1
1,0.0277777777777777,0.00595238095238096,0,1,1,1,0.25,0.333333333333333
0.8,0.0462962962962958,0.400793650793651,1,1,0,1,0,1
1,0.0185185185185173,0,1,1,0,0,0.75,0.666666666666667
0.2,0.972222222222221,0.797619047619048,0.666666666666667,1,1,1,0,1
0.6,0.0370370370370363,0.202380952380952,1,0,0,0,0,0.666666666666667
0.4,0.962962962962963,0.597222222222222,1,0,1,0,1,0.666666666666667
1,0.0409298404477827,0,0,1,1,1,0.75,1
1,0.935185185185184,0.001984126984127,0,1,1,1,0.25,0.333333333333333
1,0.0291772226961742,0.001984126984127,0,1,1,1,0.75,1
0.2,0.972222222222221,0.797619047619048,0.666666666666667,1,0,0,0,0
0.4,0.935185185185184,0.599206349206349,1,0,1,0,0,0.666666666666667
0,0.972222222222221,0.994047619047619,0.333333333333333,0,0,0,0,0.666666666666667
0.2,0.0185185185185173,0.795634920634921,0.666666666666667,1,0,0,0.25,0
0.4,0.0562679346450201,0.598137959383272,1,0,0,1,0.25,0.333333333333333
1,0.951806607887978,0,0,1,1,1,0.75,1
0.8,0.0375102937952905,0.400793650793651,1,1,0,1,0.25,0.333333333333333
0,0.0555555555555545,0.994047619047619,0.333333333333333,0,0,0,0,0.666666666666667
0.2,0.0185185185185173,0.795634920634921,0.666666666666667,1,1,1,0.25,1
0.6,0.944444444444444,0.202380952380952,1,0,1,1,0,0.333333333333333
1,0.944444444444444,0.00148981157645597,0,1,1,1,0.25,1
0.2,0.0277777777777777,0.797619047619048,0.666666666666667,1,0,0,0.25,0
1,0.95470309613179,0.001984126984127,1,1,0,0,0,0
1,0.018087908516323,0.00387598039635512,0,1,1,1,0.75,1
0,0.0370370370370363,1,0.333333333333333,0,0,0,0.75,0.666666666666667
1,0.00925925925925863,0,1,1,0,0,0.5,0.666666666666667
0.2,0.944444444444444,0.801587301587302,0.666666666666667,1,0,0,0.25,0.666666666666667
1,0.0277777777777777,0.00396825396825398,1,1,0,0,0.5,0.666666666666667
0.2,0.0185185185185173,0.797619047619048,0.666666666666667,1,1,1,0.5,1
0.2,0.944444444444444,0.797619047619048,0.666666666666667,1,0,0,0.5,0
1,0.953703703703703,0.00396825396825398,0,1,1,1,0.5,1
1,0.944444444444444,0.00379092294091646,0,1,1,1,0.25,1
0.8,0.00925925925925863,0.398809523809524,1,1,0,1,0.25,0.333333333333333
0.4,0.0277777777777777,0.599206349206349,1,0,1,0,0.25,0
0.6,0.953703703703703,0.204365079365079,1,0,1,1,0.75,0.333333333333333
0.2,0.0277777777777777,0.001984126984127,0.666666666666667,1,0,0,1,0
0.2,0.034820971462076,0.797619047619048,0.666666666666667,1,1,1,0.25,1
0.4,0.935185185185184,0.599206349206349,1,0,0,1,0,0.333333333333333
0.6,0.0185185185185173,0.204365079365079,1,0,0,0,1,0
0,0.962962962962963,1,0.333333333333333,0,0,0,1,0.666666666666667
0.6,0.962962962962963,0.200396825396825,1,0,1,1,0.25,0.333333333333333
1,0.968794763766625,0.00595238095238096,0,1,1,1,0.25,1
0.4,0.944444444444444,0.603174603174603,1,0,1,0,0.25,0
1,0.972222222222221,0.00468865718155187,0,1,1,1,0.75,1
0.4,0.944444444444444,0.603174603174603,1,0,0,1,0.25,0.333333333333333
0,0.0370370370370363,0.994047619047619,0.333333333333333,0,1,1,0.25,1
0.2,0.0352603241934597,0.798380495980581,0.666666666666667,1,1,1,1,0.333333333333333
0,0.962962962962963,0.996031746031746,0.333333333333333,0,0,0,0,0.666666666666667
0.6,0.00925925925925863,0.200396825396825,1,0,1,1,1,1
0.6,0.962962962962963,0.204365079365079,1,0,0,0,0.5,0.666666666666667
0.2,0.0185185185185173,0.797619047619048,0.666666666666667,1,1,1,0,0.333333333333333
0.4,0.962962962962963,0.597222222222222,1,0,0,1,0.5,1
1,0.0370370370370363,0.00595238095238096,0,1,1,1,0.5,1
0.4,0.972222222222221,0.599206349206349,1,0,1,0,0.5,0.666666666666667
0.4,0.0311495936406931,0.598483817235725,1,0,1,0,0.25,0
0.6,0.944444444444444,0.204365079365079,1,0,0,0,1,0
0.4,0.972222222222221,0.597222222222222,1,0,0,1,0.25,1
0.6,0.00925925925925863,0.200396825396825,1,0,0,0,0.25,0
0,0.944444444444444,0.994047619047619,0.333333333333333,0,1,1,0.5,1
0,0.953703703703703,0.994047619047619,0.333333333333333,0,0,0,0.25,0.666666666666667
0.8,0.944444444444444,0.400134798442458,1,1,1,0,0.25,0
0.6,0.935185185185184,0.202380952380952,1,0,0,0,0,0
0.4,0.0449691122947309,0.597222222222222,1,0,0,1,1,0.333333333333333
1,0.944444444444444,0.00404196750486963,0,1,1,1,0.75,1
1,0.04256752755607,0.00595238095238096,0,1,1,1,0.75,1
0.8,0.0370370370370363,0.400793650793651,1,1,1,0,0.75,0
0.4,0.00925925925925863,0.599206349206349,1,0,1,0,0.75,0.666666666666667
0.8,0.00925925925925863,0.398809523809524,1,1,0,1,0.5,0.333333333333333
0.4,0.0370370370370363,0.597222222222222,1,0,1,0,0.5,0
0.8,0,0.398809523809524,1,1,1,0,1,0
1,0.935185185185184,0.00237227926349581,0,1,1,1,0.25,1
1,0.00240101696063455,0.00396825396825398,0,1,1,1,0.75,1
1,0.0370370370370363,0.0014492291510175,0,1,1,1,0.25,1
1,0.0460599144780565,0,0,1,1,1,0.25,1
0.6,0.0555555555555545,0.200396825396825,1,0,1,1,0,0.333333333333333
0.4,0.0462962962962958,0.597222222222222,1,0,0,1,1,1
0.8,0.935185185185184,0.399827125612739,1,1,0,1,0.75,0.333333333333333
0.4,0.00925925925925863,0.603174603174603,1,0,1,0,0.75,0
0.4,0.0185185185185173,0.597222222222222,1,0,0,1,1,0.333333333333333
0.8,0.0185185185185173,0.400793650793651,1,1,0,1,0.75,0.333333333333333
1,0.0185185185185173,0.00595238095238096,0,1,1,1,0.25,0.333333333333333
0.6,0.00925925925925863,0.200396825396825,1,0,0,0,1,0.666666666666667
1,0.0185185185185173,0.001984126984127,0,1,1,1,0,0.333333333333333
0.8,0.0277777777777777,0.400793650793651,1,1,0,1,0.5,0.333333333333333
1,0.0370370370370363,0.001984126984127,0,1,1,1,0,1
0.8,0.962962962962963,0.398809523809524,1,1,0,1,0,1
0.6,0.0277777777777777,0.202380952380952,1,0,0,0,0.5,0.666666666666667
0.4,0.0370370370370363,0.597222222222222,1,0,0,1,0.75,1
0.4,0.0469098300395672,0.597353693738638,1,0,0,1,0,0.333333333333333
0,0.962962962962963,0.994047619047619,0.333333333333333,0,0,0,0,0
1,0.0462962962962958,0.00552451160646902,0,1,1,1,0.75,1
0,0.962962962962963,0.998015873015873,0.333333333333333,0,1,1,0.25,1
1,0.0370370370370363,0.00197491841486666,1,1,0,0,0.25,0
0.2,0.00925925925925863,0.795634920634921,0.666666666666667,1,0,0,0,0.666666666666667
0.6,0.0185185185185173,0.200396825396825,1,0,0,0,0.25,0.666666666666667
0.8,0.00925925925925863,0.404761904761905,1,1,0,1,0,0.333333333333333
0.8,0.953703703703703,0.398809523809524,1,1,0,1,0.5,1
1,0.953703703703703,0.001984126984127,0,1,1,1,0.25,0.333333333333333
1,0.0462962962962958,0.00176706996470588,0,1,1,1,0.25,1
1,0.95176996153028,0.00553800762950465,0,1,1,1,0.25,1
1,0.055070480310583,0,1,1,0,0,0,0
0.6,0.0462962962962958,0.202380952380952,1,0,0,0,0.75,0.666666666666667
1,0.944444444444444,0.001984126984127,0,1,1,1,0.75,0.333333333333333
1,0.0422737536658664,0.00539130417072067,1,1,0,0,0.75,0
1,0.972222222222221,0.00108649237345945,1,1,0,0,0.75,0
0.8,0.935185185185184,0.400793650793651,1,1,1,0,0,0.666666666666667
0,0.953703703703703,0.994047619047619,0.333333333333333,0,0,0,0,0.666666666666667
1,0.972222222222221,0.00283704886841418,0,1,1,1,0.75,1
1,0.0218877426396986,0.00595238095238096,0,1,1,1,0.25,1
0.2,0.00925925925925863,0.801587301587302,0.666666666666667,1,1,1,1,1
1,0.951185633696941,0.00396825396825398,0,1,1,1,0.25,1
0.8,0.935185185185184,0.398809523809524,1,1,1,0,0,0
0.8,0.00925925925925863,0.400793650793651,1,1,0,1,0.75,1
0.8,0.00925925925925863,0.400793650793651,1,1,1,0,0.25,0.666666666666667
0.4,0.953703703703703,0.603174603174603,1,0,1,0,0.5,0.666666666666667
1,0.0277777777777777,0.001984126984127,1,1,0,0,0.75,0.666666666666667
0.4,0.0555555555555545,0.599206349206349,1,0,1,0,1,0.666666666666667
1,0.0118807395286602,0.001984126984127,0,1,1,1,0.25,1
1,0.972222222222221,0.00134373995258078,0,1,1,1,0.75,1
0.6,0.953703703703703,0.202380952380952,1,0,1,1,0.25,1
1,0.0277777777777777,0,0,1,1,1,0.25,1
0.8,0.0421304414027963,0.399900967602187,1,1,1,0,0.25,0
1,0.953703703703703,0.00349896314009371,0,1,1,1,0.75,1
1,0.0277777777777777,0.00161482066625204,0,1,1,1,0.25,1
0.6,0.0198806004568288,0.204073204664013,1,0,1,1,0.5,0.333333333333333
1,0.969521707120872,0,0,1,1,1,0.75,1
0.2,0.972222222222221,0.793650793650794,0.666666666666667,1,0,0,0,0
0.6,0.0555555555555545,0.202380952380952,1,0,1,1,0.5,0.333333333333333
0.6,0.953703703703703,0.204365079365079,1,0,1,1,1,0.333333333333333
0.4,0.0289585142917934,0.597222222222222,1,0,0,1,0.75,0.333333333333333
0.4,0.0237656055439013,0.599206349206349,1,0,0,1,0,0.333333333333333
0.6,0.0425680275167863,0.200396825396825,1,0,1,1,1,1
1,0.0424799518793106,0.001984126984127,0,1,1,1,0.75,1
0,0.972222222222221,0.994047619047619,0.333333333333333,0,0,0,0.75,0.666666666666667
1,0.947063485339377,0,0,1,1,1,0.25,1
0.2,0.962962962962963,0.793650793650794,0.666666666666667,1,0,0,0.75,0
1,0.0467518142666004,0.00500912295713588,0,1,1,1,0.25,1
0.6,0.953703703703703,0.202380952380952,1,0,1,1,0.75,1
1,0.0370370370370363,0.00396825396825398,0,1,1,1,0.5,1
1,0.0474341743193847,0.001984126984127,0,1,1,1,0.75,1
0.4,0.0185185185185173,0.597222222222222,1,0,0,1,1,1
0.8,0.0447815856853602,0.404437323916704,1,1,0,1,0.75,0.333333333333333
1,0.0171215812636012,0.00595238095238096,0,1,1,1,0.25,1
0,0.944444444444444,0.994047619047619,0.333333333333333,0,1,1,1,0.333333333333333
1,0.0462962962962958,0.001984126984127,0,1,1,1,0.5,0.333333333333333
0.6,0.951100672434165,0.200396825396825,1,0,0,0,0.75,0.666666666666667
1,0.94485164197294,0,0,1,1,1,0.75,1
0,0.0277777777777777,0.994047619047619,0.333333333333333,0,0,0,0,0
1,0.0370370370370363,0.00595238095238096,1,1,0,0,1,0.666666666666667
0.8,0.0109115813625849,0.399163592831665,1,1,0,1,0,0.333333333333333
0.6,0.962962962962963,0.204365079365079,1,0,0,0,0,0.666666666666667
0,0.935185185185184,0.998015873015873,0.333333333333333,0,0,0,0.75,0.666666666666667
1,0.944444444444444,0.001984126984127,0,1,1,1,0.25,0.333333333333333
0.4,0.0456987994705607,0.599206349206349,1,0,0,1,0.75,0.333333333333333
0.8,0.953703703703703,0.398809523809524,1,1,1,0,0.5,0
0.2,0.935185185185184,0.001984126984127,0.666666666666667,1,0,0,1,0
0.6,0.935185185185184,0.202380952380952,1,0,1,1,1,0.333333333333333
1,0.0185185185185173,0.000219289413341345,1,1,0,0,0.5,0
0.6,0.944444444444444,0.200396825396825,1,0,0,0,0.25,0.666666666666667
0,0.395392365361906,0.994047619047619,0.333333333333333,0,0,0,1,0
0.4,0.0462962962962958,0.599206349206349,1,0,0,1,0.5,1
1,0.0555555555555545,0,1,1,0,0,0,0
1,0.944444444444444,0.00595238095238096,0,1,1,1,0.25,0.333333333333333
1,0.00996481196645238,0.00213531684995416,0,1,1,1,0.75,1
0.4,0.935185185185184,0.59837032555207,1,0,0,1,1,1
0.6,0.0440004674146604,0.202380952380952,1,0,1,1,0.5,0.333333333333333
1,0.972222222222221,0.00396825396825398,0,1,1,1,1,1
0,0.972222222222221,0.994047619047619,0.333333333333333,0,1,1,1,0.333333333333333
0.8,0.0185185185185173,0.398809523809524,1,1,1,0,1,0.666666666666667
0.4,0.0555555555555545,0.603174603174603,1,0,0,1,0.25,1
0.2,0.0277777777777777,0.001984126984127,0.666666666666667,1,1,1,1,1
0.6,0.0370370370370363,0.202380952380952,1,0,0,0,1,0.666666666666667
0.4,0.941303661680682,0.597895247100171,1,0,0,1,0,0.333333333333333
1,0.935185185185184,0.001984126984127,1,1,0,0,0.75,0.666666666666667
0.2,0.0462962962962958,0.795634920634921,0.666666666666667,1,1,1,0.75,0.333333333333333
0.6,0.944444444444444,0.204365079365079,1,0,1,1,0.75,1
1,0.0277777777777777,0.000125389761871181,1,1,0,0,0.25,0
0.4,0.0185185185185173,0.597449342450316,1,0,0,1,0.75,0.333333333333333
0.6,0.00851025314833631,0.201308638234147,1,0,1,1,1,1
1,0.0185185185185173,0.00160026660885138,0,1,1,1,0.25,1
0.8,0.970941866979415,0.398809523809524,1,1,1,0,1,0
1,0.0416584305170948,0.00595238095238096,0,1,1,1,0.75,1
0.2,0.935185185185184,0.795634920634921,0.666666666666667,1,0,0,0,0.666666666666667
0.2,0.944444444444444,0.801587301587302,0.666666666666667,1,1,1,1,0.333333333333333
0.6,0.972222222222221,0.200396825396825,1,0,1,1,1,1
0.6,0.935185185185184,0.204365079365079,1,0,1,1,0.5,0.333333333333333
0.4,0.0370370370370363,0.597222222222222,1,0,0,1,0.5,0.333333333333333
0.8,0.0370370370370363,0.400793650793651,1,1,0,1,0,1
0.8,0.962962962962963,0.400793650793651,1,1,0,1,0.25,1
0.2,0.00925925925925863,0.793650793650794,0.666666666666667,1,1,1,0,1
0.8,0.0269589132930568,0.398809523809524,1,1,1,0,0.25,0
0.8,0.938827529442492,0.400793650793651,1,1,0,1,0,0.333333333333333
0,0.972222222222221,0.994047619047619,0.333333333333333,0,0,0,0,0
0,0.962962962962963,0.996031746031746,0.333333333333333,0,0,0,0.25,0
0,0.935185185185184,0.994047619047619,0.333333333333333,0,1,1,0.5,1
1,0.0185185185185173,0.00404153187195244,0,1,1,1,0.75,1
1,0.935185185185184,0.001984126984127,1,1,0,0,0.75,0
0.2,0.00925925925925863,0.001984126984127,0.666666666666667,1,0,0,0.5,0.666666666666667
1,0.935185185185184,0.00396825396825398,0,1,1,1,1,0.333333333333333
0.4,0.0277777777777777,0.597222222222222,1,0,1,0,0.75,0.666666666666667
0.2,0.0370370370370363,0.797619047619048,0.666666666666667,1,1,1,1,0.333333333333333
1,0.0160231034744189,0.00450298576341795,1,1,0,0,0.75,0
0.4,0.0462962962962958,0.599206349206349,1,0,0,1,0.25,1
1,0.93913611834564,0.001984126984127,0,1,1,1,0.25,1
0,0.962962962962963,0.994047619047619,0.333333333333333,0,1,1,1,0.333333333333333
1,0.947063642070523,0.00396825396825398,0,1,1,1,0.75,1
0.2,0.0185185185185173,0.797619047619048,0.666666666666667,1,1,1,0,1
1,0.962962962962963,0,0,1,1,1,1,0.333333333333333
0.2,0.0185185185185173,0.793650793650794,0.666666666666667,1,0,0,0.5,0
0.2,0.0648148148148149,0.795634920634921,0.666666666666667,1,0,0,1,0
0.8,0.935185185185184,0.400793650793651,1,1,1,0,0.75,0.666666666666667
0.4,0.0370370370370363,0.597672302157348,1,0,0,1,0.25,0.333333333333333
0.2,0.962962962962963,0.793650793650794,0.666666666666667,1,0,0,0.25,0
0.8,0.0370370370370363,0.400793650793651,1,1,1,0,0.25,0
1,0.00925925925925863,0.000579776239974045,0,1,1,1,0.25,1
0.8,0.0370370370370363,0.398809523809524,1,1,1,0,0.5,0.666666666666667
0.8,0.947116019201701,0.400221170488524,1,1,0,1,0.75,0.333333333333333
0.4,0.0370370370370363,0.599206349206349,1,0,1,0,0.5,0
1,0.0530251589276753,0.00486792525471824,0,1,1,1,0.25,1
0.4,0.953703703703703,0.603174603174603,1,0,0,1,0.75,0.333333333333333
0.4,0.953703703703703,0.597507949056933,1,0,0,1,0.25,0.333333333333333
1,0.0245803427865168,0.00595238095238096,0,1,1,1,0.25,1
0.4,0.962962962962963,0.597222222222222,1,0,0,1,0,0.333333333333333
0.2,0.944444444444444,0.797619047619048,0.666666666666667,1,1,1,1,1
0.8,0.0185185185185173,0.400793650793651,1,1,1,0,0.75,0
0.2,0.944444444444444,0.801587301587302,0.666666666666667,1,1,1,0,1
0.8,0.0462962962962958,0.399004230467874,1,1,0,1,0.5,0.333333333333333
0.2,0.0190809668134051,0.797619047619048,0.666666666666667,1,0,0,1,0.666666666666667
1,0.944444444444444,0.000478918378850224,0,1,1,1,0.25,1
0.4,0.0185185185185173,0.598824361745532,1,0,0,1,1,1
1,0.0185185185185173,0.0054550716775584,0,1,1,1,0.75,1
0.8,0.0370370370370363,0.400416634754688,1,1,1,0,0.25,0
0.2,0.0185185185185173,0.793650793650794,0.666666666666667,1,0,0,0.75,0
0.8,0.961454005008287,0.400793650793651,1,1,0,1,0.25,1
1,0.0131216480074725,0.00512472622062082,0,1,1,1,0.75,1
1,0.962962962962963,0.001984126984127,1,1,0,0,0.5,0.666666666666667
0.4,0.0375966475197735,0.599206349206349,1,0,0,1,1,0.333333333333333
0.8,0.972222222222221,0.400793650793651,1,1,0,1,0.25,1
0,0.935185185185184,0.996031746031746,0.333333333333333,0,0,0,0.5,0
0.2,0.0277777777777777,0.797619047619048,0.666666666666667,1,0,0,0.5,0
0.4,0.0462962962962958,0.599206349206349,1,0,0,1,0,1
0,0.953703703703703,0.998015873015873,0.333333333333333,0,0,0,0.75,0
0.8,0.0462962962962958,0.400793650793651,1,1,1,0,1,0.666666666666667
1,0.0185185185185173,0.00229151530271377,0,1,1,1,0.25,1
0.8,0.935185185185184,0.400793650793651,1,1,0,1,0.25,1
0.8,0.0462962962962958,0.398809523809524,1,1,0,1,1,0.333333333333333
0.2,0.944444444444444,0.801587301587302,0.666666666666667,1,0,0,1,0
0.8,0.0113852635723015,0.400793650793651,1,1,0,1,0.25,0.333333333333333
0.6,0.972222222222221,0.200396825396825,1,0,1,1,0.75,0.333333333333333
1,0.0185185185185173,0.00073626601708196,0,1,1,1,0.25,1
1,0.953703703703703,0.00148067229201335,0,1,1,1,0.25,1
0,0.935185185185184,0.996031746031746,0.333333333333333,0,0,0,1,0
0.2,0.0370370370370363,0.793650793650794,0.666666666666667,1,1,1,0.25,1
1,0.93694459336701,0.00396825396825398,0,1,1,1,0.25,1
0.6,0.944444444444444,0.200396825396825,1,0,1,1,0,0.333333333333333
0.2,0.0370370370370363,0.795634920634921,0.666666666666667,1,0,0,0.25,0.666666666666667
1,0.0156451309479637,0.00595238095238096,0,1,1,1,0.25,1
1,0.0185185185185173,0.00158294511898732,0,1,1,1,0.75,1
1,0.953703703703703,0.00218896286173106,0,1,1,1,0.25,1
0.8,0.0370370370370363,0.400793650793651,1,1,0,1,0.25,1
1,0.0180976454749757,0,0,1,1,1,0.75,1
1,0.947607434391197,0.00396825396825398,0,1,1,1,0.75,1
0.4,0.0277777777777777,0.599206349206349,1,0,0,1,0.75,0.333333333333333
1,0.953703703703703,0.00457966395224826,0,1,1,1,0.25,1
1,0.972222222222221,0.00396825396825398,1,1,0,0,0,0.666666666666667
0.8,0.0462962962962958,0.400793650793651,1,1,1,0,0,0.666666666666667
0.2,0.944444444444444,0.001984126984127,0.666666666666667,1,0,0,0,0
0.6,0.953703703703703,0.200396825396825,1,0,1,1,0.25,0.333333333333333
0.8,0.944444444444444,0.400793650793651,1,1,0,1,0.75,1
0.4,0.0277777777777777,0.599206349206349,1,0,1,0,0.75,0
0.8,0.972222222222221,0.400793650793651,1,1,0,1,0.75,1
1,0.0462962962962958,0.00186010454498106,0,1,1,1,0.75,1
1,0.970227471779838,0.00552493442901306,0,1,1,1,0.25,1
1,0.0180485808190802,0,0,1,1,1,0.75,1
0.8,0.944444444444444,0.400793650793651,1,1,0,1,0,0.333333333333333
1,0.935185185185184,0,1,1,0,0,0.75,0
1,0.0462962962962958,0,1,1,0,0,1,0
0.6,0.0277777777777777,0.200396825396825,1,0,0,0,0.5,0
1,0.962070674817298,0.00108766579338468,0,1,1,1,0.25,1
1,0.953703703703703,0.00396825396825398,0,1,1,1,0.75,0.333333333333333
0.2,0.0370370370370363,0.801587301587302,0.666666666666667,1,1,1,0.75,0.333333333333333
1,0.936547481940971,0.00169220625074418,0,1,1,1,0.25,1
0.2,0.0462962962962958,0.793650793650794,0.666666666666667,1,0,0,0.25,0.666666666666667
1,0.939764645453956,0.00494956688299095,0,1,1,1,0.25,1
1,0.944444444444444,0.000372657576665908,0,1,1,1,0.25,1
1,0.00925925925925863,0,0,1,1,1,1,1
1,0.0277777777777777,0.00595238095238096,1,1,0,0,0.75,0.666666666666667
0.6,0.953703703703703,0.202380952380952,1,0,0,0,1,0
1,0.0168141400122437,0.00360303000262366,0,1,1,1,0.75,1
0.2,0.972222222222221,0.795634920634921,0.666666666666667,1,0,0,0.5,0
0.4,0.00925925925925863,0.599206349206349,1,0,0,1,0.5,1
1,0.0185185185185173,0.00396825396825398,1,1,0,0,0.5,0
0.8,0.00925925925925863,0.398809523809524,1,1,0,1,0.25,1
1,0.944444444444444,0.000342107726906071,0,1,1,1,0.25,1
1,0.00925925925925863,0.00396825396825398,1,1,0,0,1,0.666666666666667
0.6,0.0370370370370363,0.202380952380952,1,0,1,1,1,1
1,0.942148615562808,0.000491963331779033,0,1,1,1,0.25,1
0.4,0.0277777777777777,0.597222222222222,1,0,1,0,0.25,0
0.8,0.0462962962962958,0.398809523809524,1,1,0,1,0.75,1
0.2,0.944444444444444,0.795634920634921,0.666666666666667,1,0,0,0.25,0.666666666666667
